"","Sample_Size","Binomial Mean","Binomial Variance","Poisson Mean","Poisson Variance","Normal mean","Normal variance","BivNorm1mean","BivNorm1variance","BivNorm2mean","BivNorm2Variance"
"4601",470,2.95744680851064,2.25458149399212,5.55106382978723,5.52192888739367,3.62409423151721,6.30959281004727,15.704425885408,80.1709069695251,43.0212813913372,140.648559369906
"4602",470,2.94042553191489,2.1459986088443,5.80212765957447,5.71492673701247,3.24612364985047,5.93858932779777,15.4056427616874,81.075193913078,42.5606687870327,136.117751258528
"4603",470,3.01702127659574,2.0467082801042,5.59574468085106,6.09653529489318,3.52452290053601,5.21685850688006,15.5534133383732,74.8755154979018,42.5470706528673,118.863839758192
"4604",470,2.91276595744681,2.12696341624197,5.96170212765957,6.45576261246312,3.648314948137,5.8163692163397,15.8094045012356,86.2284256667634,42.5923060060772,137.497903325823
"4605",470,3.01489361702128,2.33951018589659,5.61914893617021,5.66840939984816,3.51482232579187,5.24385187966898,15.6212225537755,83.5412659385869,42.831842676768,136.126001537297
"4606",470,2.96170212765957,2.05407322207119,5.90851063829787,5.35695418733321,3.45388461130139,6.01224944655201,15.5562093124238,79.9943000513435,42.963327525721,123.471189758743
"4607",470,3.0531914893617,2.35825896408909,5.72978723404255,5.62536540568555,3.44226860936121,5.35899796630463,15.8104521210975,85.0784636519174,43.1584056680347,150.012887481447
"4608",470,3.16595744680851,2.34839812512218,5.56170212765957,5.38397261332691,3.54296836237753,5.50181665677484,15.8122683444191,78.2581727237649,43.042470751116,128.334481664431
"4609",470,2.93829787234043,2.09659439627934,5.67446808510638,5.72902014448016,3.33360126430602,5.92715929783662,16.0903658130037,85.8106564785733,42.8044524548992,137.346477320649
"4610",470,2.80851063829787,2.17684043989616,5.64042553191489,5.58594023485982,3.40923917743072,5.32789018487337,16.0771725661001,81.3699401747817,43.0416628040162,132.31272497976
"4611",470,2.98936170212766,2.3866276294434,5.63404255319149,5.4680420620019,3.57856854690877,5.542403194481,15.1530980195366,81.5047362482862,42.0401685959517,123.553925503152
"4612",470,2.98936170212766,2.12594505389592,5.61063829787234,5.52934838448634,3.44723691926506,6.11108233692188,15.6459694198186,80.5446903291566,42.8791913970365,129.411569900897
"4613",470,2.91914893617021,2.31393747073345,5.78085106382979,5.8726819754411,3.72802316584139,5.31409872853489,16.4971348754812,80.9462380475733,43.8725592469031,132.913221168076
"4614",470,3.02978723404255,1.97773241620105,5.72978723404255,5.52707525424962,3.38310565620518,6.01763783754552,16.2251075103672,79.1690397692692,42.6863708803196,119.724705059011
"4615",470,3.04893617021277,2.38433631416478,5.67659574468085,5.09579425443601,3.41139138357651,5.75719537676221,15.4157770297281,82.9211641276164,42.4837588703199,135.716529857606
"4616",470,2.96170212765957,2.3916785248294,5.69574468085106,5.93051040866335,3.52693053900419,5.05834453781915,15.370348307782,86.2433186822795,42.3466142272268,135.594869635792
"4617",470,2.94255319148936,2.21248766826847,5.73404255319149,6.01654384186288,3.54277145058312,5.31287196804267,15.495146436635,78.7015424473809,42.7985696567181,121.065454635065
"4618",470,2.94255319148936,2.34069221361969,5.73191489361702,5.538909170262,3.48517756873431,5.42137120981241,16.2675757179992,90.2591668962351,43.7808565056325,155.101691547862
"4619",470,2.98510638297872,2.32668973136147,5.77446808510638,5.52581594009847,3.46996936885138,5.84231408396747,15.9464621622064,82.0068856626394,42.6658124750071,125.19807770929
"4620",470,3.02765957446808,2.22785402866872,5.53404255319149,5.29688899395802,3.59742792195761,6.37519726076436,16.2978638576121,85.0169937236133,42.781252974044,136.299662858362
"4621",470,2.89787234042553,2.36130950486677,5.77446808510638,5.57709775823896,3.46151357631403,6.38998678181537,15.4704499192858,72.7063440917335,42.3369503134558,126.358123144532
"4622",470,2.86808510638298,2.20473629416124,5.91489361702128,5.9884252208346,3.48634140192858,5.38191083109224,15.3282794337704,78.0473915019675,42.2664453809137,126.25175912516
"4623",470,3.06595744680851,2.18151854192334,5.63404255319149,6.10479130391297,3.43647271732051,5.64993702720429,15.8677164643583,83.4995846864532,42.8895037629373,133.300575737886
"4624",470,3.02340425531915,2.19388437041112,5.60851063829787,5.40161210396388,3.45357030482285,5.51925476531194,15.7215506279437,88.8759567827809,42.7996779144235,148.961905697658
"4625",470,3.08936170212766,2.24838039470633,5.45957446808511,5.64683739390165,3.57249107006803,6.08627886405939,15.4275752197754,87.8917703186268,42.5946985918308,138.038817416774
"4626",470,3.0063829787234,2.30977764240024,5.75744680851064,6.25285391501221,3.47293248326557,5.72719545533535,16.1023674581448,82.1540655691609,42.9866437126928,127.591312931145
"4627",470,2.92978723404255,2.04418510554144,5.68510638297872,5.4944103727479,3.61712437595336,4.92575688155342,15.0140088712471,82.0965729125456,41.4749732831606,135.775614657714
"4628",470,2.96170212765957,2.2762944340133,5.73617021276596,5.69502775492019,3.3365597665538,5.16711281708127,15.5601493997883,83.3758185494639,43.0362252262524,136.512338687509
"4629",470,3.08723404255319,2.27653538581839,5.41063829787234,5.94814989930033,3.28220004708998,5.83184480978412,16.1171522587175,84.8924848520741,42.8337762350222,134.37555458122
"4630",470,2.93829787234043,2.26326030523593,5.8063829787234,6.23796491196167,3.63504958393011,6.64705385304071,16.2362528787034,80.1666195136825,43.6123820331739,131.476003393255
"4631",470,2.9,1.97926450598061,5.56382978723404,5.38797786880402,3.52688937799968,6.30663411166072,15.6274277461958,87.2591749485224,42.2067076566162,155.215361890557
"4632",470,3.0063829787234,2.28413673333,5.76808510638298,5.73014761707757,3.43424426299453,5.38556504826838,15.1996045233927,87.990748916824,42.1268603913755,131.442714761359
"4633",470,2.96808510638298,2.03956610490041,5.6531914893617,5.4667918403717,3.53295275909288,5.7960779516106,16.2108813489242,84.7662491426953,43.1320791228417,144.04419140626
"4634",470,2.98297872340426,2.17063934061038,5.91702127659574,5.50801733034493,3.51030267851397,5.89521590116814,15.7814198683016,95.2395632744668,43.0742356932595,146.651079224691
"4635",470,3.10212765957447,2.16900268683994,5.77234042553192,5.30476311709803,3.63583501217294,5.89098958194786,15.9691089755242,79.698187731079,43.1022900561211,134.271520165424
"4636",470,2.99574468085106,1.982878783057,5.68723404255319,5.62181932251626,3.4792740730927,5.72518760819558,15.1986221522144,74.2714361425676,42.6686703323647,112.72772629648
"4637",470,3,2.13246893767532,5.53829787234043,5.39486999968176,3.61730709814662,6.1800357088268,16.3493891123425,80.9810077746285,43.3125149607574,133.490716523127
"4638",470,2.98297872340426,2.20055373452567,5.97021276595745,5.65292938293607,3.63056705346383,5.79995172929743,15.4373119173206,75.9107528285108,42.1307226756299,124.678093376029
"4639",470,3.00425531914894,2.57689317651766,5.7063829787234,5.69544601088375,3.54468160258765,5.57410924981053,15.4850042237778,82.9869819582047,42.5985285040535,127.221494170228
"4640",470,3.07872340425532,2.41470533412741,5.42340425531915,5.30498133760076,3.49692325882054,5.94738746081045,15.5124994827733,85.6016964062435,42.9405163713464,146.522275052949
"4641",470,3.11914893617021,2.21222853142148,5.80851063829787,6.07853210341833,3.63087679033691,4.72028162127433,15.2579585677741,88.9236832180624,42.3300378203762,135.290027281916
"4642",470,2.87659574468085,2.06162001445711,5.68297872340426,5.61912793631598,3.50452472117023,5.91020081004488,15.9152372345563,67.6535150729758,43.5576413989157,115.704923393596
"4643",470,3.08936170212766,2.27829478862162,5.7063829787234,5.40057555657594,3.60795524006251,6.04663629803035,15.178491199485,86.6196730724402,42.1349652383887,136.344024083832
"4644",470,2.91702127659574,2.21316051481854,5.62340425531915,5.90668800378249,3.45552296829243,5.20397224620559,16.017874426482,98.0514792013763,43.7808556624787,147.925825281266
"4645",470,2.96808510638298,2.15495019571651,5.7531914893617,5.65247475688872,3.38517583081269,5.54983249133127,15.7774581621086,87.3011246484774,43.1812405393883,141.793407394271
"4646",470,3.02127659574468,2.29440673573952,5.57872340425532,6.80036915635044,3.29613920541268,5.97965408892476,15.7663902426364,86.2621159773822,42.7435814393052,141.354191294493
"4647",470,3.05531914893617,2.41571915021299,5.79787234042553,6.02090825191739,3.64592554371717,6.29513034203828,15.7556102158071,97.7208891674251,43.0536508626053,150.746107337189
"4648",470,3.11276595744681,2.36969735544028,5.51489361702128,5.63970885747928,3.44375369048046,6.38633604601426,15.5057328381297,86.7666608797968,42.3215244397243,137.121537079821
"4649",470,2.92340425531915,2.27187546883311,5.72127659574468,6.15485927050704,3.56819868054662,4.75968260802319,15.9664496998501,72.8878246983921,42.9045098868841,126.027481648028
"4650",470,3.03191489361702,2.22332595323717,5.71276595744681,5.69275917094394,3.48406232127419,6.14698734396033,16.0053424642782,76.8587174774563,43.4835985080835,136.821501803644
"4651",470,2.97659574468085,2.14260255227063,5.57021276595745,6.0238678674856,3.46654887995243,6.31642459302247,16.0359453503661,75.8256258673524,42.7410316625404,128.672001580925
"4652",470,2.89574468085106,2.26044162374239,5.47446808510638,5.97260878064748,3.31895427814311,5.46748693285375,15.5415531289276,81.6452544478089,42.6652198592067,134.515393957313
"4653",470,3.04042553191489,2.19706675274253,5.51702127659574,5.82767399675397,3.47184918894691,5.384836910796,15.623070778065,80.3906824053109,42.4685664554245,136.715513370081
"4654",470,3.13617021276596,2.33179518187315,5.78723404255319,5.78357072390105,3.63033215515643,5.04784435878825,15.0021602554365,86.3612383534346,41.55604401321,150.728294362225
"4655",470,3.0063829787234,2.47644355135683,5.58085106382979,5.53080318783784,3.54672040538761,5.63421954371578,15.2766634613144,83.0550164333984,42.9409202722994,126.781044875042
"4656",470,3.04042553191489,2.30817735871359,5.79574468085106,5.44952968935402,3.33212468359571,6.36738712942925,14.7950547198638,79.6233290412434,41.476758893605,125.454252633796
"4657",470,2.93191489361702,2.39276962734303,5.63829787234043,6.38140397615941,3.39264888628983,5.68350723054844,15.9043821650468,94.0847585738885,43.0086149661198,140.398094465576
"4658",470,3.06382978723404,2.02581366696824,5.71276595744681,5.65429780733857,3.38290176459327,5.37019728620309,15.1397438942231,86.1515241071614,42.3174733637744,131.672043475866
"4659",470,3.00212765957447,2.26280567918858,5.82340425531915,5.68019330699533,3.55304545484854,5.81239705469629,15.8075534727954,82.2812109139109,43.3005488242401,135.267705851412
"4660",470,2.94042553191489,2.02634103318316,5.74255319148936,6.14494842267493,3.47125472716797,6.299312750587,15.9841260986554,85.2345260544523,42.7801760735982,132.241601400693
"4661",470,3.02127659574468,2.37132946295025,5.65531914893617,5.91912202617737,3.39479504034114,5.32665300864736,15.9095175347276,75.9786228898935,42.5645676373897,121.268470176115
"4662",470,2.94042553191489,2.24856224512527,5.71914893617021,5.74554580130114,3.53429005554279,5.95510180297124,15.2581972069902,86.6121134644558,42.7033403981795,137.077398907129
"4663",470,3.07659574468085,2.31461031728352,5.79148936170213,5.32383467978414,3.65308148624485,5.5427134875219,16.14621261618,81.1715597211672,43.3083966793704,127.201340986017
"4664",470,3.02127659574468,2.16192870554326,5.67659574468085,4.8949404667191,3.41387358731873,5.49169419439946,15.633530122575,86.62003713137,42.741601478572,131.376037243278
"4665",470,3.01702127659574,2.13217797700501,5.63829787234043,5.08653806811208,3.52489873115577,5.92696623641991,15.5082570661732,82.4662273315399,42.251140600508,137.73362952734
"4666",470,3.01276595744681,2.04683557539746,5.64255319148936,5.38020830965489,3.54388462649635,5.90575484454077,15.0122539432123,79.2727002571523,42.0414047970908,136.627402578288
"4667",470,2.97234042553192,2.66374948286287,5.61063829787234,4.99943626370129,3.6393125748718,6.58006629435109,15.6891800134953,91.2950490167252,42.8496299085911,147.090714797334
"4668",470,3.01489361702128,2.09164806488423,5.67234042553191,5.07164451880106,3.58362193486417,5.88725750885623,15.1380647725284,85.1885874694432,42.4792732548965,133.737483333308
"4669",470,3.00425531914894,2.64099544919327,5.55531914893617,5.23087729188356,3.31553588720499,5.6543822912397,15.1625316906819,90.7707466412369,42.6799695767905,137.247413278401
"4670",470,3.08297872340426,2.68324384777301,5.60851063829787,5.42725301303413,3.66478394042743,5.6573874569028,16.4053208493628,89.5956428920183,43.0461223462149,136.702363783396
"4671",470,3.1,2.25276753606321,5.77446808510638,5.6027386673092,3.41759887502875,5.52996581020269,15.4412157803017,72.0848117265188,42.6223730610228,119.699849485313
"4672",470,2.84468085106383,1.84542259764231,5.63829787234043,5.61645018889712,3.45085456662644,5.86440852699093,16.2291281483566,87.5098773393491,43.8006693019332,139.647621744796
"4673",470,2.93191489361702,2.05943780942985,5.64255319148936,5.64943785489246,3.32311515247577,5.97394707548446,15.746044750187,87.4514964973347,42.9859756655134,126.570813151406
"4674",470,3.02127659574468,2.24739840244407,5.7468085106383,4.84371774996477,3.4173124421175,6.0609978631039,15.7791676177173,89.1133917750125,43.160907703367,147.592430367807
"4675",470,2.86595744680851,2.44134642050182,5.87021276595745,5.51938298152854,3.45123171159972,5.59982193546429,15.3116664076553,86.5342759921944,42.7085965747087,138.972794765018
"4676",470,3.03617021276596,2.40679484090361,5.73617021276596,6.06254745159369,3.65115799486446,5.56845042537182,16.3467565325405,85.9079547576586,44.1371357828208,139.485459594379
"4677",470,3.05744680851064,2.37915357722505,5.5468085106383,5.03944335586763,3.47067265313296,5.71213727705749,15.8283021326045,77.2549845004366,43.3917005461241,134.41233149191
"4678",470,3.08510638297872,2.56963734480203,5.56382978723404,6.14865817122126,3.19698976492178,5.51959442821585,16.2546652962349,92.3094261916486,43.2955417907997,140.973879932644
"4679",470,3.03617021276596,2.342692568228,5.66382978723404,5.41639654302354,3.26198380542878,6.02493736824415,14.7171392085015,95.7403640527097,41.5971584647268,143.90208279359
"4680",470,2.98510638297872,2.32241624651643,5.73617021276596,5.76340351244084,3.36471851920991,5.9444243476876,15.7180413260883,86.1231311675181,42.710413703716,132.586278818863
"4681",470,3.14893617021277,2.37942180659299,5.6531914893617,5.3086729011052,3.37997645957422,5.78456443812089,16.3916326333936,98.3695912402584,43.2718431181518,142.267142810404
"4682",470,2.92553191489362,2.3640781774951,5.48510638297872,5.6311618877892,3.36538075449243,5.34067140855439,14.9134611834616,80.7107735803625,41.6716946121996,123.689729961941
"4683",470,2.91489361702128,2.1038274966926,5.66808510638298,5.99189856383632,3.28383267937414,4.83620521514747,15.8727436255498,81.8937199742566,42.8594310908406,131.665680997953
"4684",470,3.06595744680851,2.51057687499148,5.63191489361702,5.69510504134824,3.48959748597252,5.46309992883119,16.663917398512,81.005523162588,44.0050661390552,124.425066959935
"4685",470,3.16808510638298,2.55067489236728,5.77446808510638,5.45744018257782,3.47507518382431,5.36945265418207,15.0251771660383,78.3988250808479,42.686061324561,124.726060383821
"4686",470,3.07659574468085,2.25905501429799,5.67659574468085,5.35220334513846,3.48575032412035,5.32193344588035,15.5185964727091,88.0760418068983,43.0051133634461,132.179950065333
"4687",470,3.14893617021277,2.64010438214047,5.76808510638298,5.76860898068294,3.70759190185599,5.15582595488035,14.4912518639185,88.7791889838301,41.6846119565776,128.85637367426
"4688",470,2.98297872340426,2.15781888607526,5.52340425531915,6.12228531421479,3.40303056175206,6.09724205742709,15.8816759727455,89.1156382212732,42.6625357048315,138.669717961337
"4689",470,2.98723404255319,2.33743254486023,5.84893617021277,5.59885161460441,3.59499343478174,5.90142576467197,15.6723235608318,85.6515072444008,43.2170143551131,135.092341406368
"4690",470,2.85531914893617,2.25674551397748,5.49148936170213,5.0415710057692,3.45961209929833,5.26168825940354,15.7037885935846,88.2420191230849,42.1647333660916,141.179466043808
"4691",470,3.01063829787234,2.30543141738763,5.8063829787234,5.9901027909493,3.40673287076411,5.419000775667,15.562460826663,90.0580325193864,42.2923633785094,145.487969139432
"4692",470,3.08297872340426,2.3456385450148,5.57659574468085,5.36908361027637,3.42514809913396,5.70193845196205,15.3221458798634,89.6385920532825,42.7615091866625,138.16332099365
"4693",470,2.96808510638298,2.20195852901196,5.67234042553191,5.54172785175554,3.42065363045982,6.20092654285044,15.6289045943447,86.818878129939,43.1324974742651,136.786191158758
"4694",470,3.06595744680851,2.37382535995017,5.81914893617021,5.62311046049072,3.42863708549204,5.97297950346336,15.2108909493621,82.766349921232,42.2578897951048,134.695441242722
"4695",470,2.92978723404255,2.15102222666745,5.74468085106383,5.56271339010097,3.65658323640622,6.18661037759441,15.2954381957385,83.6193951064215,42.8550480911691,139.375834799236
"4696",470,2.92553191489362,2.458094844086,5.7468085106383,5.77533744618364,3.7322252634776,6.21227903607171,15.5467938038289,89.5217533827035,42.9308347227565,143.252828507175
"4697",470,2.92553191489362,2.44527438955087,5.79574468085106,5.71875923459159,3.55577617003967,5.99202280612657,16.3188024284121,84.3523120722536,43.6999487468494,129.763857045874
"4698",470,2.96595744680851,2.0244679738681,5.75957446808511,5.79021281045276,3.62850108512061,5.43197524153795,16.1980358352,91.679301109132,42.9116560452025,151.357754874851
"4699",470,3.02553191489362,2.54634230613609,5.42340425531915,4.92891467123717,3.63990784627918,5.99851416890442,15.6777792055581,81.1119362456466,43.2103060147717,137.069690342464
"4700",470,3.01063829787234,2.34389278099299,5.83404255319149,6.33128600070012,3.62354480312402,6.09663518412869,16.0853418403978,79.8977827723655,43.2682054394116,135.168179735357
"4701",480,2.94583333333333,2.22298542980548,5.70208333333333,5.45269154161636,3.28393594493511,6.53410856619895,15.7246962869531,90.9194643427224,42.7132793480148,129.836303495726
"4702",480,3.13333333333333,2.18715922611913,5.73333333333333,5.02898784436958,3.55194896324984,5.53311421595238,15.4438702700475,89.0119380976336,42.8272936113566,132.011295887288
"4703",480,2.97291666666667,1.91348102562314,5.75208333333333,5.78135119703976,3.34011065091525,5.82242979064924,16.0501341366525,89.9168102522558,43.1425771295135,140.858664873146
"4704",480,3.02083333333333,2.2087595503855,5.74166666666667,5.73212285511308,3.48152224179948,5.68053161010544,15.1830205977771,99.3549604566368,42.1031480686039,152.656646887569
"4705",480,3.04791666666667,2.30521571994543,5.70833333333333,6.24090724848654,3.51261497103246,5.56799458948678,16.367234107958,82.6718337939592,43.7602045654307,149.075748136086
"4706",480,3.01666666666667,2.33025483675542,5.65416666666667,5.9217140790007,3.58458311618352,5.39751477241535,15.610992982557,91.2678978950966,42.8314003922237,147.19209178734
"4707",480,2.93958333333333,2.18670159213044,5.95416666666667,6.10246642927812,3.35635922565586,6.18763682031704,15.8891365055006,84.3184858863849,42.911355629455,126.543499762676
"4708",480,2.90833333333333,2.60661346489947,5.68333333333333,5.9285655135743,3.32856336931223,5.53163752872986,16.3685405276444,89.6102947764358,43.8428963831946,147.60469640435
"4709",480,2.96666666666667,2.14113432211331,5.73958333333333,5.79589088262342,3.53125727756053,6.13539903467167,15.6884550565902,80.6479067996883,43.0781819138269,131.930812839939
"4710",480,2.96875,2.10570473455049,5.81458333333333,5.66628893702521,3.5242068770646,5.18201930875521,15.9423728563108,86.7101088749763,43.0634880012936,139.568850295393
"4711",480,2.90833333333333,2.23841423285289,5.82291666666667,5.56890442423107,3.50685283481152,5.7450231508197,15.30731256339,84.3201671435353,42.4445463850258,134.4415061474
"4712",480,2.98958333333333,2.21954663726187,5.525,5.60185842983599,3.69738731584703,5.82101850023165,15.7089185260242,82.7163192977333,42.7359841294149,127.841605039663
"4713",480,3.0625,2.33497936288632,5.83125,5.16175836053713,3.40320054166719,5.80011588176152,15.8142669938879,97.0902554336669,42.6673246983225,149.919517926054
"4714",480,3.13333333333333,2.40891558178355,5.58333333333333,5.41141295583614,3.30140867011895,5.23766381504585,15.6388714855054,81.3773490120101,42.7180131986196,124.067992497191
"4715",480,2.91041666666667,2.16975605929193,5.75,6.07947141095096,3.46078355433726,5.13659588784972,15.7339998768037,83.6354512962976,42.7674567023888,140.153341535519
"4716",480,3.06875,2.57055626500931,5.70625,5.90286391708544,3.53954189617201,5.576000115258,15.5438056223448,80.7341769284055,42.9053301202106,143.475618646425
"4717",480,2.97083333333333,2.39662484037291,5.70416666666667,5.79493638887557,3.55032747823059,5.72432844381696,15.3227720275435,84.1514500610844,42.2758324203432,129.111200671156
"4718",480,2.94791666666667,2.1374340244333,5.675,5.62194202431126,3.5738628950346,6.36680068253255,15.8330743465182,87.6932245886584,42.6405109947787,141.708652974333
"4719",480,2.94166666666667,2.27690778893049,5.47291666666667,5.63940620900362,3.44729036045102,5.79766841890651,15.0167316418676,80.7272399433072,42.3076414896716,148.188242087219
"4720",480,2.92708333333333,2.16410754834576,5.72916666666667,5.9012120763072,3.41973362367212,6.52900374771145,15.9937033072162,84.3485373142977,43.2417856143187,137.410226537885
"4721",480,2.94583333333333,2.3652442240053,5.75833333333333,5.84090899185412,3.39289148779054,6.39547564372345,15.4139273477973,85.3711205209531,42.4674615000597,134.519527946893
"4722",480,2.9625,2.2914649081899,5.725,5.15416163632481,3.49657752866786,5.68127717738533,15.3997588278746,81.9394430534491,42.305533898017,133.191579506229
"4723",480,2.89166666666667,2.5070323089596,5.7125,6.05504683121151,3.50268034154454,5.40292277713496,15.1601101766778,76.1824705022303,42.6165336779286,116.143568564405
"4724",480,3.02916666666667,2.30457503236126,5.66666666666667,5.1352635318012,3.50254060299613,6.13711140645194,16.2304222323847,91.5750407824716,43.1490556178608,161.192009383108
"4725",480,2.99583333333333,1.97905343857462,5.74583333333333,5.62966514267284,3.55605201513942,5.74556378741615,15.4322831987583,79.2328913154041,42.125089436036,138.091243815641
"4726",480,3.05,2.30291883316408,5.88958333333333,5.53794221608169,3.50772176555083,5.25546156341646,15.5461661563425,80.633311063435,42.276713922873,138.860490030082
"4727",480,3.00833333333333,2.06268278119429,5.84583333333333,6.16857492775921,3.41281862569857,5.65288590994204,15.2301103564448,80.9178470073729,42.4481484268687,142.686644954649
"4728",480,3.01666666666667,2.18381196037326,5.725,6.09139604517065,3.50116205740674,5.93286504509111,15.9196960782439,83.8005550060737,42.8236473038478,138.639333163412
"4729",480,3.07083333333333,1.98658478650285,5.81875,6.18246520892081,3.56780463811032,5.68864486566578,15.8357339796799,79.2796286005727,43.4059663918232,130.416922721981
"4730",480,2.96458333333333,2.35228664449684,5.675,5.32905627154693,3.47832015506263,5.48121544442802,16.1665437107246,86.4026712861675,43.0148888715665,139.581258599839
"4731",480,2.9,2.26191482777708,5.71041666666667,5.00991104466944,3.57623756649483,5.59229282674092,15.7283305301646,83.8233986839414,43.6618334717605,129.717204792034
"4732",480,2.95,2.47446620264033,5.71458333333333,5.39725245270026,3.52621964472192,5.57698136485671,16.0142566602342,88.5114307737126,42.4881518203517,131.425935232263
"4733",480,2.94375,2.2039260637811,5.77708333333333,5.59233528445221,3.56639034975151,5.50344237526489,15.7775135342713,80.0190001078219,43.1225781788176,145.664744183245
"4734",480,2.85625,1.98970105604491,5.79166666666667,5.79321045497535,3.74116184728784,6.00168449709515,15.885216902619,85.5317369793299,42.7445058673306,134.947320219097
"4735",480,3.10625,2.25852833626074,5.89166666666667,5.63672578135556,3.53160046879923,5.55506480698005,16.1499440395666,87.9584787879479,43.3769347439066,144.054734910732
"4736",480,3.00833333333333,2.44343425978792,5.61666666666667,5.19969839740936,3.56001897421356,4.61748387273348,15.8509664829817,85.0131007094536,42.8910550920064,139.743805208624
"4737",480,3.09583333333333,2.22089338871431,5.675,5.8102257225169,3.59749362380782,5.89885113176877,16.0276171185494,76.9178925471923,42.7388348557317,135.631589168847
"4738",480,2.9375,2.38100426689214,5.73541666666667,5.8564554722129,3.58583164000136,6.56053774272229,15.5319775116849,77.5668757994388,42.6841783911281,118.570542157973
"4739",480,2.88541666666667,2.5997751055827,5.5625,5.22618015088846,3.39494769225746,5.49648284165167,16.1024522487668,78.7579100043611,43.0836959951029,130.22487964191
"4740",480,2.875,2.20605733064274,5.4,5.37068788926129,3.62404504584985,5.18895088337341,15.803436106361,81.3803920564692,43.1691890087973,150.975243241688
"4741",480,3.05208333333333,2.14161810661564,5.58333333333333,5.35701988746562,3.64820864238344,6.03058685796569,15.1973195485455,78.799687687617,41.8247188873403,120.793831964657
"4742",480,3.06041666666667,2.19088567431279,5.63333333333333,5.48421598580899,3.51011417889733,5.43771693474132,15.593636607074,95.3857845301727,43.058557200599,165.131447728934
"4743",480,2.82291666666667,2.24255908926478,5.5625,5.74500634149956,3.70535340877286,5.63795344006246,15.8908388486721,79.8582332617853,42.7085492051035,128.914386414087
"4744",480,2.96458333333333,2.30207765830867,5.70416666666667,5.66941392340514,3.68216765159441,5.08278567229897,15.3986190338508,84.7115350494885,41.9986455103848,140.951511877157
"4745",480,3.025,2.17091104031102,5.62291666666667,5.62078704329218,3.68294760455233,5.55808667181342,15.7524570906517,91.0696387245067,42.3987954738544,139.774717579213
"4746",480,3.1,2.43764627943567,5.84583333333333,5.30665399819561,3.48041007842562,5.83845397416238,15.6975300899545,83.7925719508911,42.8535232182119,148.402034180735
"4747",480,3.03125,2.48227213096177,5.42916666666667,5.23761664218688,3.45180645869296,5.52872606855559,15.2223114116664,82.0138000889788,42.1240185230177,146.929714523463
"4748",480,3.13125,2.28603867660967,5.79583333333333,5.8325931285167,3.47040764913883,5.81604079515012,15.1076945109604,88.9335844606714,42.3278046494728,133.697371158228
"4749",480,3.09166666666667,2.25933464376463,5.60833333333333,5.51957148024982,3.68394191663648,5.62862165317397,15.0845389970387,91.0175837623773,41.9326425237711,144.908667295113
"4750",480,2.98541666666667,1.96839710426646,5.83958333333333,5.49087129153028,3.55148659757801,5.72691913686993,16.1440166201821,82.3504113754175,43.2648148952076,129.588126150009
"4751",480,2.92291666666667,2.35176363422405,5.63541666666667,5.60499213305381,3.31432022888233,5.74301568622759,15.179846290446,84.7479401021548,42.1419970878258,128.554199907936
"4752",480,2.92083333333333,2.34097654734768,5.80416666666667,6.10790573611517,3.48377415133328,5.70641220923938,15.7916810096822,88.5238580744702,42.837658100733,148.94002048487
"4753",480,3.00208333333333,2.20291491058704,5.77916666666667,5.47820136767186,3.66065051693906,6.20912112464437,15.727170532641,95.9388158437267,42.9095497809024,151.45110541539
"4754",480,3.06875,2.13959580022751,5.68333333333333,4.95785844726967,3.51114449259809,6.26663241492178,15.3349415518567,75.2799641750931,43.1695637744953,131.243379328268
"4755",480,3.02083333333333,2.2087595503855,5.68541666666667,6.4005953600272,3.49879165229554,5.63831788890082,15.0789406617421,77.8627171176401,42.4178111224397,130.464939271836
"4756",480,2.98958333333333,2.36180543146168,5.80416666666667,5.94054244882127,3.35314207183959,6.03510355249762,15.377861355124,90.3746632734454,42.2638610870313,143.845559675691
"4757",480,2.99375,2.19451187887082,5.65416666666667,5.62882832623638,3.46783439535713,5.30031122110412,15.1989094047543,88.7207358889127,42.5685391376197,122.785519247829
"4758",480,3.07708333333333,2.21368892220658,5.76875,5.7224253729717,3.51340503085319,5.5262176408219,15.1406035664267,79.0629981366474,41.5252536273718,131.782275300535
"4759",480,2.88958333333333,2.2994626069447,5.63958333333333,6.29421507054101,3.28513151144833,5.81477359659735,15.2786084731766,75.414406037754,42.2434182197534,136.130866046066
"4760",480,2.96458333333333,1.97571924808556,5.82916666666667,5.28866244481152,3.39256590547969,6.42620861649985,16.2536268872014,81.2144461397296,43.6408491620252,133.219349010956
"4761",480,3.05625,2.28342362524571,5.65,5.27863808124965,3.36227489406358,5.16386431289823,15.8390600383534,84.4173718394213,42.5286320481386,135.595026471275
"4762",480,3.09166666666667,2.62334979362886,5.80833333333333,5.61580537044382,3.52943211446158,5.7719861064478,15.7704967866859,88.6719951643742,42.44890146941,150.688762190707
"4763",480,3.01041666666667,2.26557154126769,5.69583333333333,5.59744770986877,3.34248930621937,5.19638336912407,14.7607524060688,92.957768391412,41.6674646718652,147.208689619998
"4764",480,3.06458333333333,2.21128307495173,5.82708333333333,6.01806564650607,3.44969942320466,6.24623269317032,16.0161891580079,93.323703663431,43.0119773728439,152.445606432701
"4765",480,3.00833333333333,2.25515056158228,5.80833333333333,5.89195479447875,3.35659099270753,6.227508295605,15.8175391005755,82.491315613551,43.1556138518851,131.598222635288
"4766",480,2.98125,2.37829768873044,5.73333333333333,5.66078425390405,3.603341088301,5.72828882747202,16.2611548262116,80.6857245557317,43.508917644902,140.080736361077
